time,source,dest,protocol,size,description,website
6.732368221,162.19.138.118,172.28.0.2,TCP,74,"443 → 44782 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=572638154 TSecr=3069618401 WS=32",weather.com
6.732373481,172.28.0.2,162.19.138.118,TCP,66,44782 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3069618407 TSecr=572638154,weather.com
6.733372383,68.67.179.164,172.28.0.2,TCP,66,443 → 42320 [ACK] Seq=1 Ack=661 Win=523616 Len=0 TSval=2665164550 TSecr=3025492234,weather.com
6.736555470,172.28.0.2,107.22.180.23,TLSv1,727,Client Hello,weather.com
6.737949162,172.28.0.2,207.65.37.179,TLSv1,736,Client Hello,weather.com
6.738015326,107.22.180.23,172.28.0.2,TCP,66,443 → 49236 [ACK] Seq=1 Ack=662 Win=523616 Len=0 TSval=2131047971 TSecr=4287214883,weather.com
6.739032903,207.65.37.179,172.28.0.2,TCP,66,443 → 42254 [ACK] Seq=1 Ack=671 Win=523616 Len=0 TSval=37699846 TSecr=3705338782,weather.com
6.739140585,172.28.0.2,35.186.253.211,TLSv1,727,Client Hello,weather.com
6.740337228,35.186.253.211,172.28.0.2,TCP,66,443 → 54736 [ACK] Seq=1 Ack=662 Win=523616 Len=0 TSval=2017702162 TSecr=185128483,weather.com
6.741046999,172.28.0.2,162.19.138.118,TLSv1,726,Client Hello,weather.com
6.741390322,74.119.117.4,172.28.0.2,TLSv1.3,453,Application Data,weather.com
6.741409628,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=46104 Win=64128 Len=0 TSval=3711896014 TSecr=1734362189,weather.com
6.741477546,74.119.117.4,172.28.0.2,TCP,1514,[TCP segment of a reassembled PDU],weather.com
6.741483747,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=47552 Win=63744 Len=0 TSval=3711896015 TSecr=1734362189,weather.com
6.741559128,74.119.117.4,172.28.0.2,TCP,1514,443 → 58508 [ACK] Seq=47552 Ack=1452 Win=524288 Len=1448 TSval=1734362189 TSecr=3711895996 [TCP segment of a reassembled PDU],weather.com
6.741565480,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=49000 Win=62592 Len=0 TSval=3711896015 TSecr=1734362189,weather.com
6.741574908,74.119.117.4,172.28.0.2,TCP,1514,443 → 58508 [ACK] Seq=49000 Ack=1452 Win=524288 Len=1448 TSval=1734362189 TSecr=3711895996 [TCP segment of a reassembled PDU],weather.com
6.741577733,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=50448 Win=61440 Len=0 TSval=3711896015 TSecr=1734362189,weather.com
6.741585157,74.119.117.4,172.28.0.2,TCP,1514,443 → 58508 [ACK] Seq=50448 Ack=1452 Win=524288 Len=1448 TSval=1734362189 TSecr=3711895996 [TCP segment of a reassembled PDU],weather.com
6.741587953,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=51896 Win=60288 Len=0 TSval=3711896015 TSecr=1734362189,weather.com
6.741594705,74.119.117.4,172.28.0.2,TCP,1514,443 → 58508 [ACK] Seq=51896 Ack=1452 Win=524288 Len=1448 TSval=1734362189 TSecr=3711895996 [TCP segment of a reassembled PDU],weather.com
6.741597420,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=53344 Win=59136 Len=0 TSval=3711896015 TSecr=1734362189,weather.com
6.741603672,74.119.117.4,172.28.0.2,TCP,1514,443 → 58508 [ACK] Seq=53344 Ack=1452 Win=524288 Len=1448 TSval=1734362189 TSecr=3711895996 [TCP segment of a reassembled PDU],weather.com
6.741606157,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=54792 Win=57984 Len=0 TSval=3711896015 TSecr=1734362189,weather.com
6.741612258,74.119.117.4,172.28.0.2,TCP,138,"443 → 58508 [PSH, ACK] Seq=54792 Ack=1452 Win=524288 Len=72 TSval=1734362189 TSecr=3711895996 [TCP segment of a reassembled PDU]",weather.com
6.741615264,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=54864 Win=57984 Len=0 TSval=3711896015 TSecr=1734362189,weather.com
6.741629581,74.119.117.4,172.28.0.2,TCP,1514,443 → 58508 [ACK] Seq=54864 Ack=1452 Win=524288 Len=1448 TSval=1734362190 TSecr=3711895996 [TCP segment of a reassembled PDU],weather.com
6.741636003,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=56312 Win=56832 Len=0 TSval=3711896015 TSecr=1734362190,weather.com
6.741682700,74.119.117.4,172.28.0.2,TCP,1514,443 → 58508 [ACK] Seq=56312 Ack=1452 Win=524288 Len=1448 TSval=1734362190 TSecr=3711895996 [TCP segment of a reassembled PDU],weather.com
6.741687439,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=57760 Win=55680 Len=0 TSval=3711896015 TSecr=1734362190,weather.com
6.742221039,172.28.0.2,18.154.227.51,TLSv1,738,Client Hello,weather.com
6.742291321,162.19.138.118,172.28.0.2,TCP,66,443 → 44782 [ACK] Seq=1 Ack=661 Win=523616 Len=0 TSval=572638163 TSecr=3069618416,weather.com
6.742551669,74.119.117.4,172.28.0.2,TCP,1514,443 → 58508 [ACK] Seq=57760 Ack=1452 Win=524288 Len=1448 TSval=1734362191 TSecr=3711896014 [TCP segment of a reassembled PDU],weather.com
6.742581124,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=59208 Win=55168 Len=0 TSval=3711896016 TSecr=1734362191,weather.com
6.742800355,74.119.117.4,172.28.0.2,TCP,102,"443 → 58508 [PSH, ACK] Seq=59208 Ack=1452 Win=524288 Len=36 TSval=1734362191 TSecr=3711896014 [TCP segment of a reassembled PDU]",weather.com
6.742805455,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=59244 Win=55168 Len=0 TSval=3711896016 TSecr=1734362191,weather.com
6.743642033,18.154.227.51,172.28.0.2,TCP,66,443 → 41480 [ACK] Seq=1 Ack=673 Win=523616 Len=0 TSval=825809712 TSecr=2543137622,weather.com
6.743652883,74.119.117.4,172.28.0.2,TLSv1.3,442,Application Data,weather.com
6.743657702,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=59620 Win=64128 Len=0 TSval=3711896017 TSecr=1734362192,weather.com
6.743726281,74.119.117.4,172.28.0.2,TLSv1.3,453,Application Data,weather.com
6.743731691,172.28.0.2,74.119.117.4,TCP,66,58508 → 443 [ACK] Seq=1452 Ack=60007 Win=64128 Len=0 TSval=3711896017 TSecr=1734362192,weather.com
6.756695991,104.22.52.86,172.28.0.2,TLSv1.3,276,Application Data,weather.com
6.756749752,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=33612 Win=72832 Len=0 TSval=143872995 TSecr=960160265,weather.com
6.756804244,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data,weather.com
6.756809855,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=35060 Win=75776 Len=0 TSval=143872995 TSecr=960160266,weather.com
6.756820825,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.756824773,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=36508 Win=78592 Len=0 TSval=143872995 TSecr=960160266,weather.com
6.756832858,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.756835483,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=37956 Win=81536 Len=0 TSval=143872995 TSecr=960160266,weather.com
6.756841775,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.756844660,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=39404 Win=84480 Len=0 TSval=143872995 TSecr=960160266,weather.com
6.756850461,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.756856592,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.756861582,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.756865950,104.22.52.86,172.28.0.2,TLSv1.3,1127,Application Data [TCP segment of a reassembled PDU],weather.com
6.756898902,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=40852 Win=87296 Len=0 TSval=143872995 TSecr=960160266,weather.com
6.756917236,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.757022083,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=42300 Win=90240 Len=0 TSval=143872995 TSecr=960160266,weather.com
6.757031971,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=43748 Win=93056 Len=0 TSval=143872995 TSecr=960160266,weather.com
6.757037141,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=44809 Win=96000 Len=0 TSval=143872995 TSecr=960160266,weather.com
6.757041759,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=46257 Win=98944 Len=0 TSval=143872995 TSecr=960160266,weather.com
6.758111670,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.758120837,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=47705 Win=101760 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.758185789,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.758190367,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=49153 Win=104704 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.758199625,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.758202921,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=50601 Win=107648 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.758209693,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.758212779,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=52049 Win=110464 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.758219011,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.758221716,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=53497 Win=113408 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.758254417,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.758258856,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=54945 Win=116224 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.758269005,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.758271459,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=56393 Win=119168 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.758303429,104.22.52.86,172.28.0.2,TCP,1514,443 → 42344 [ACK] Seq=56393 Ack=1256 Win=524288 Len=1448 TSval=960160267 TSecr=143872995 [TCP segment of a reassembled PDU],weather.com
6.758308168,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=57841 Win=122112 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.758316945,104.22.52.86,172.28.0.2,TCP,1289,"443 → 42344 [PSH, ACK] Seq=57841 Ack=1256 Win=524288 Len=1223 TSval=960160267 TSecr=143872995 [TCP segment of a reassembled PDU]",weather.com
6.758319840,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=59064 Win=124928 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.758326573,104.22.52.86,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.758328717,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=60512 Win=127872 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.758334417,104.22.52.86,172.28.0.2,TLSv1.3,981,"Application Data, Application Data",weather.com
6.758336471,172.28.0.2,104.22.52.86,TCP,66,42344 → 443 [ACK] Seq=1256 Ack=61427 Win=130816 Len=0 TSval=143872996 TSecr=960160267,weather.com
6.772307674,8.43.72.32,172.28.0.2,TLSv1.3,199,"Server Hello, Change Cipher Spec",weather.com
6.772351256,172.28.0.2,8.43.72.32,TCP,66,38816 → 443 [ACK] Seq=676 Ack=134 Win=64128 Len=0 TSval=3913142179 TSecr=4281666222,weather.com
6.772402021,3.93.225.164,172.28.0.2,TLSv1.2,1514,Server Hello,weather.com
6.772409214,172.28.0.2,3.93.225.164,TCP,66,43500 → 443 [ACK] Seq=664 Ack=1449 Win=64128 Len=0 TSval=42767903 TSecr=3336984969,weather.com
6.772418863,3.93.225.164,172.28.0.2,TCP,1514,443 → 43500 [ACK] Seq=1449 Ack=664 Win=524288 Len=1448 TSval=3336984969 TSecr=42767861 [TCP segment of a reassembled PDU],weather.com
6.772422209,172.28.0.2,3.93.225.164,TCP,66,43500 → 443 [ACK] Seq=664 Ack=2897 Win=63232 Len=0 TSval=42767903 TSecr=3336984969,weather.com
6.772428150,3.93.225.164,172.28.0.2,TCP,1514,443 → 43500 [ACK] Seq=2897 Ack=664 Win=524288 Len=1448 TSval=3336984969 TSecr=42767861 [TCP segment of a reassembled PDU],weather.com
6.772430464,172.28.0.2,3.93.225.164,TCP,66,43500 → 443 [ACK] Seq=664 Ack=4345 Win=62080 Len=0 TSval=42767903 TSecr=3336984969,weather.com
6.772436476,3.93.225.164,172.28.0.2,TLSv1.2,1132,"Certificate, Server Key Exchange, Server Hello Done",weather.com
6.772438800,172.28.0.2,3.93.225.164,TCP,66,43500 → 443 [ACK] Seq=664 Ack=5411 Win=61056 Len=0 TSval=42767903 TSecr=3336984969,weather.com
6.772470980,8.43.72.32,172.28.0.2,TLSv1.3,1514,Application Data,weather.com
6.772476130,172.28.0.2,8.43.72.32,TCP,66,38816 → 443 [ACK] Seq=676 Ack=1582 Win=63744 Len=0 TSval=3913142180 TSecr=4281666222,weather.com
6.772509142,8.43.72.32,172.28.0.2,TCP,1514,443 → 38816 [ACK] Seq=1582 Ack=676 Win=524288 Len=1448 TSval=4281666222 TSecr=3913142138 [TCP segment of a reassembled PDU],weather.com
6.772513891,172.28.0.2,8.43.72.32,TCP,66,38816 → 443 [ACK] Seq=676 Ack=3030 Win=62592 Len=0 TSval=3913142180 TSecr=4281666222,weather.com
6.772522106,8.43.72.32,172.28.0.2,TLSv1.3,220,Application Data,weather.com
6.772524330,172.28.0.2,8.43.72.32,TCP,66,38816 → 443 [ACK] Seq=676 Ack=3184 Win=62464 Len=0 TSval=3913142180 TSecr=4281666222,weather.com
6.772529981,8.43.72.32,172.28.0.2,TLSv1.3,426,"Application Data, Application Data",weather.com
6.772532345,172.28.0.2,8.43.72.32,TCP,66,38816 → 443 [ACK] Seq=676 Ack=3544 Win=62208 Len=0 TSval=3913142180 TSecr=4281666222,weather.com
6.775787647,107.22.180.23,172.28.0.2,TLSv1.3,193,Server Hello,weather.com
6.775795041,172.28.0.2,107.22.180.23,TCP,66,49236 → 443 [ACK] Seq=662 Ack=128 Win=64256 Len=0 TSval=4287214922 TSecr=2131048008,weather.com
6.775832471,107.22.180.23,172.28.0.2,TLSv1.3,1514,"Change Cipher Spec, Application Data",weather.com
6.775836809,172.28.0.2,107.22.180.23,TCP,66,49236 → 443 [ACK] Seq=662 Ack=1576 Win=63744 Len=0 TSval=4287214922 TSecr=2131048008,weather.com
6.775845065,107.22.180.23,172.28.0.2,TCP,1514,443 → 49236 [ACK] Seq=1576 Ack=662 Win=524288 Len=1448 TSval=2131048008 TSecr=4287214883 [TCP segment of a reassembled PDU],weather.com
6.775847619,172.28.0.2,107.22.180.23,TCP,66,49236 → 443 [ACK] Seq=662 Ack=3024 Win=62592 Len=0 TSval=4287214922 TSecr=2131048008,weather.com
6.775853320,107.22.180.23,172.28.0.2,TCP,1514,443 → 49236 [ACK] Seq=3024 Ack=662 Win=524288 Len=1448 TSval=2131048008 TSecr=4287214883 [TCP segment of a reassembled PDU],weather.com
6.775855635,172.28.0.2,107.22.180.23,TCP,66,49236 → 443 [ACK] Seq=662 Ack=4472 Win=61440 Len=0 TSval=4287214922 TSecr=2131048008,weather.com
6.775861215,107.22.180.23,172.28.0.2,TLSv1.3,738,Application Data,weather.com
6.775863539,172.28.0.2,107.22.180.23,TCP,66,49236 → 443 [ACK] Seq=662 Ack=5144 Win=60800 Len=0 TSval=4287214922 TSecr=2131048008,weather.com
6.775869931,107.22.180.23,172.28.0.2,TLSv1.3,410,"Application Data, Application Data",weather.com
6.775871935,172.28.0.2,107.22.180.23,TCP,66,49236 → 443 [ACK] Seq=662 Ack=5488 Win=60544 Len=0 TSval=4287214922 TSecr=2131048008,weather.com
6.777097021,172.28.0.2,3.93.225.164,TLSv1.2,192,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",weather.com
6.778088570,199.250.161.129,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",weather.com
6.778095944,172.28.0.2,199.250.161.129,TCP,66,48508 → 443 [ACK] Seq=666 Ack=1449 Win=64128 Len=0 TSval=1030651303 TSecr=3841598072,weather.com
6.778132973,199.250.161.129,172.28.0.2,TCP,1514,443 → 48508 [ACK] Seq=1449 Ack=666 Win=524288 Len=1448 TSval=3841598072 TSecr=1030651253 [TCP segment of a reassembled PDU],weather.com
6.778137612,172.28.0.2,199.250.161.129,TCP,66,48508 → 443 [ACK] Seq=666 Ack=2897 Win=63232 Len=0 TSval=1030651303 TSecr=3841598072,weather.com
6.778145737,199.250.161.129,172.28.0.2,TCP,90,"443 → 48508 [PSH, ACK] Seq=2897 Ack=666 Win=524288 Len=24 TSval=3841598072 TSecr=1030651253 [TCP segment of a reassembled PDU]",weather.com
6.778147881,172.28.0.2,199.250.161.129,TCP,66,48508 → 443 [ACK] Seq=666 Ack=2921 Win=63232 Len=0 TSval=1030651303 TSecr=3841598072,weather.com
6.778154333,199.250.161.129,172.28.0.2,TLSv1.3,1400,"Application Data, Application Data, Application Data",weather.com
6.778156788,172.28.0.2,199.250.161.129,TCP,66,48508 → 443 [ACK] Seq=666 Ack=4255 Win=62080 Len=0 TSval=1030651303 TSecr=3841598072,weather.com
6.778418769,3.93.225.164,172.28.0.2,TCP,66,443 → 43500 [ACK] Seq=5411 Ack=790 Win=524160 Len=0 TSval=3336984975 TSecr=42767908,weather.com
6.780870995,18.154.227.51,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",weather.com
6.780880032,172.28.0.2,18.154.227.51,TCP,66,41480 → 443 [ACK] Seq=673 Ack=1449 Win=64128 Len=0 TSval=2543137661 TSecr=825809750,weather.com
6.780919757,18.154.227.51,172.28.0.2,TCP,1514,443 → 41480 [ACK] Seq=1449 Ack=673 Win=524288 Len=1448 TSval=825809750 TSecr=2543137622 [TCP segment of a reassembled PDU],weather.com
6.780924436,172.28.0.2,18.154.227.51,TCP,66,41480 → 443 [ACK] Seq=673 Ack=2897 Win=63232 Len=0 TSval=2543137661 TSecr=825809750,weather.com
6.780933412,18.154.227.51,172.28.0.2,TCP,1490,"443 → 41480 [PSH, ACK] Seq=2897 Ack=673 Win=524288 Len=1424 TSval=825809750 TSecr=2543137622 [TCP segment of a reassembled PDU]",weather.com
6.780935637,172.28.0.2,18.154.227.51,TCP,66,41480 → 443 [ACK] Seq=673 Ack=4321 Win=62080 Len=0 TSval=2543137661 TSecr=825809750,weather.com
6.781336949,68.67.179.164,172.28.0.2,TLSv1.2,1514,Server Hello,weather.com
6.781343992,172.28.0.2,68.67.179.164,TCP,66,42320 → 443 [ACK] Seq=661 Ack=1449 Win=64128 Len=0 TSval=3025492283 TSecr=2665164598,weather.com
6.781384067,68.67.179.164,172.28.0.2,TLSv1.2,1282,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done",weather.com
6.781388536,172.28.0.2,68.67.179.164,TCP,66,42320 → 443 [ACK] Seq=661 Ack=2665 Win=63232 Len=0 TSval=3025492283 TSecr=2665164598,weather.com
6.783142473,35.186.253.211,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec",weather.com
6.783148544,172.28.0.2,35.186.253.211,TCP,66,54736 → 443 [ACK] Seq=662 Ack=1449 Win=64128 Len=0 TSval=185128527 TSecr=2017702205,weather.com
6.783184712,35.186.253.211,172.28.0.2,TCP,666,"443 → 54736 [PSH, ACK] Seq=1449 Ack=662 Win=524288 Len=600 TSval=2017702205 TSecr=185128483 [TCP segment of a reassembled PDU]",weather.com
6.783189581,172.28.0.2,35.186.253.211,TCP,66,54736 → 443 [ACK] Seq=662 Ack=2049 Win=63616 Len=0 TSval=185128527 TSecr=2017702205,weather.com
6.783199199,18.154.227.51,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",weather.com
6.783202686,172.28.0.2,18.154.227.51,TCP,66,41480 → 443 [ACK] Seq=673 Ack=5769 Win=60928 Len=0 TSval=2543137663 TSecr=825809752,weather.com
6.783208707,35.186.253.211,172.28.0.2,TLSv1.3,1281,Application Data,weather.com
6.783210771,172.28.0.2,35.186.253.211,TCP,66,54736 → 443 [ACK] Seq=662 Ack=3264 Win=62464 Len=0 TSval=185128527 TSecr=2017702205,weather.com
6.783216302,18.154.227.51,172.28.0.2,TLSv1.3,75,Application Data,weather.com
6.783218856,172.28.0.2,18.154.227.51,TCP,66,41480 → 443 [ACK] Seq=673 Ack=5778 Win=60928 Len=0 TSval=2543137663 TSecr=825809752,weather.com
6.786118852,172.28.0.2,68.67.179.164,TLSv1.2,159,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",weather.com
6.787845789,68.67.179.164,172.28.0.2,TCP,66,443 → 42320 [ACK] Seq=2665 Ack=754 Win=524192 Len=0 TSval=2665164605 TSecr=3025492288,weather.com
6.789485963,207.65.37.179,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",weather.com
6.789493948,172.28.0.2,207.65.37.179,TCP,66,42254 → 443 [ACK] Seq=671 Ack=1449 Win=64128 Len=0 TSval=3705338834 TSecr=37699896,weather.com
6.789533452,207.65.37.179,172.28.0.2,TCP,1514,443 → 42254 [ACK] Seq=1449 Ack=671 Win=524288 Len=1448 TSval=37699896 TSecr=3705338782 [TCP segment of a reassembled PDU],weather.com
6.789538171,172.28.0.2,207.65.37.179,TCP,66,42254 → 443 [ACK] Seq=671 Ack=2897 Win=63232 Len=0 TSval=3705338834 TSecr=37699896,weather.com
6.789547048,207.65.37.179,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
6.789549463,172.28.0.2,207.65.37.179,TCP,66,42254 → 443 [ACK] Seq=671 Ack=4345 Win=62080 Len=0 TSval=3705338834 TSecr=37699896,weather.com
6.789555073,207.65.37.179,172.28.0.2,TLSv1.3,213,"Application Data, Application Data",weather.com
6.789557307,172.28.0.2,207.65.37.179,TCP,66,42254 → 443 [ACK] Seq=671 Ack=4492 Win=62080 Len=0 TSval=3705338834 TSecr=37699896,weather.com
6.793235206,3.93.225.164,172.28.0.2,TLSv1.2,237,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",weather.com
6.793242971,172.28.0.2,3.93.225.164,TCP,66,43500 → 443 [ACK] Seq=790 Ack=5582 Win=64128 Len=0 TSval=42767924 TSecr=3336984990,weather.com
6.793281663,3.93.225.164,172.28.0.2,TLSv1.2,135,Application Data,weather.com
6.793285951,172.28.0.2,3.93.225.164,TCP,66,43500 → 443 [ACK] Seq=790 Ack=5651 Win=64128 Len=0 TSval=42767924 TSecr=3336984990,weather.com
6.793646612,172.28.0.2,162.19.138.118,TCP,74,44784 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3069618469 TSecr=0 WS=128,weather.com
6.794071218,172.28.0.2,192.168.65.7,DNS,77,Standard query 0x8fc9 A ocsp.digicert.com,weather.com
6.795306273,172.28.0.2,192.168.65.7,DNS,86,Standard query 0xbdbc A ocsp.r2m01.amazontrust.com,weather.com
6.795807843,172.28.0.2,192.168.65.7,DNS,77,Standard query 0x7dd7 A ocsp.digicert.com,weather.com
6.796575723,162.19.138.118,172.28.0.2,TCP,74,"443 → 44784 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=572638217 TSecr=3069618469 WS=32",weather.com
6.796596351,172.28.0.2,162.19.138.118,TCP,66,44784 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3069618472 TSecr=572638217,weather.com
6.796707710,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0x8fc9 A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,weather.com
6.797402823,192.168.65.7,172.28.0.2,DNS,440,Standard query response 0xd14a A lb.eu-1-id5-sync.com A 162.19.138.120 A 162.19.138.83 A 162.19.138.119 A 141.95.33.120 A 162.19.138.82 A 162.19.138.116 A 162.19.138.118 A 141.95.98.64 A 141.95.98.65 A 162.19.138.117,weather.com
6.799814649,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0x7dd7 A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,weather.com
6.802314229,172.28.0.2,162.19.138.118,TLSv1,726,Client Hello,weather.com
6.803054186,172.28.0.2,162.19.138.120,TCP,74,54286 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3303128390 TSecr=0 WS=128,weather.com
6.803321227,172.28.0.2,192.229.211.108,TCP,74,55026 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2056014044 TSecr=0 WS=128,weather.com
6.803578108,162.19.138.118,172.28.0.2,TCP,66,443 → 44784 [ACK] Seq=1 Ack=661 Win=523616 Len=0 TSval=572638224 TSecr=3069618477,weather.com
6.804470882,172.28.0.2,192.168.65.7,DNS,86,Standard query 0x98d1 A ocsp.r2m02.amazontrust.com,weather.com
6.805368183,172.28.0.2,192.168.65.7,DNS,79,Standard query 0x9e3c A ocsp.globalsign.com,weather.com
6.806114342,192.229.211.108,172.28.0.2,TCP,74,"80 → 55026 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=139621727 TSecr=2056014044 WS=32",weather.com
6.806169926,172.28.0.2,192.229.211.108,TCP,66,55026 → 80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2056014047 TSecr=139621727,weather.com
6.806238365,162.19.138.120,172.28.0.2,TCP,74,"443 → 54286 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=42466373 TSecr=3303128390 WS=32",weather.com
