time,source,dest,protocol,size,description,website
8.417281042,35.186.194.58,172.28.0.2,QUIC,1399,"Handshake, DCID=b495e7, SCID=e74fce2ba59ad0f8",github
8.417940769,172.28.0.2,35.186.194.58,QUIC,84,"Handshake, DCID=e74fce2ba59ad0f8, SCID=b495e7",github
8.435499316,35.186.194.58,172.28.0.2,QUIC,1020,"Protected Payload (KP0), DCID=b495e7",github
8.436350116,172.28.0.2,35.186.194.58,QUIC,85,"Handshake, DCID=e74fce2ba59ad0f8, SCID=b495e7",github
8.441563147,172.28.0.2,192.168.65.7,DNS,73,Standard query 0xbc20 A ocsp.pki.goog,github
8.441794581,172.28.0.2,192.168.65.7,DNS,73,Standard query 0x982f A ocsp.pki.goog,github
8.444424666,192.168.65.7,172.28.0.2,DNS,195,Standard query response 0x982f A ocsp.pki.goog CNAME pki-goog.l.google.com A 142.251.16.94 A 142.251.16.94,github
8.444639373,192.168.65.7,172.28.0.2,DNS,195,Standard query response 0xbc20 A ocsp.pki.goog CNAME pki-goog.l.google.com A 142.251.16.94 A 142.251.16.94,github
8.445649367,172.28.0.2,142.251.16.94,TCP,74,50996 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3195907860 TSecr=0 WS=128,github
8.448843594,142.251.16.94,172.28.0.2,TCP,74,"80 → 50996 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=1805959780 TSecr=3195907860 WS=32",github
8.448906592,172.28.0.2,142.251.16.94,TCP,66,50996 → 80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3195907863 TSecr=1805959780,github
8.449168954,172.28.0.2,142.251.16.94,OCSP,498,Request,github
8.449233119,192.168.65.7,172.28.0.2,DNS,112,Standard query response 0x7193 A edge.fullstory.com A 35.201.112.186,github
8.450116289,172.28.0.2,35.201.112.186,TCP,74,41028 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2270949814 TSecr=0 WS=128,github
8.450450516,142.251.16.94,172.28.0.2,TCP,66,80 → 50996 [ACK] Seq=1 Ack=433 Win=28736 Len=0 TSval=1805959782 TSecr=3195907863,github
8.453540698,35.201.112.186,172.28.0.2,TCP,74,"443 → 41028 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=2177554525 TSecr=2270949814 WS=32",github
8.453596894,172.28.0.2,35.201.112.186,TCP,66,41028 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2270949818 TSecr=2177554525,github
8.454948179,172.28.0.2,35.201.112.186,TLSv1,732,Client Hello,github
8.455454207,172.28.0.2,185.199.110.154,TLSv1.3,158,Application Data,github
8.456163955,35.201.112.186,172.28.0.2,TCP,66,443 → 41028 [ACK] Seq=1 Ack=667 Win=523616 Len=0 TSval=2177554528 TSecr=2270949819,github
8.456645127,185.199.110.154,172.28.0.2,TCP,66,443 → 43450 [ACK] Seq=465723 Ack=2677 Win=524192 Len=0 TSval=3799368887 TSecr=3751133646,github
8.480924870,172.28.0.2,185.199.110.154,TLSv1.3,166,Application Data,github
8.481134513,172.28.0.2,185.199.110.154,TLSv1.3,156,Application Data,github
8.481281308,172.28.0.2,185.199.110.154,TLSv1.3,158,Application Data,github
8.482569580,185.199.110.154,172.28.0.2,TCP,66,443 → 43450 [ACK] Seq=465723 Ack=2867 Win=524000 Len=0 TSval=3799368912 TSecr=3751133671,github
8.482596271,185.199.110.154,172.28.0.2,TCP,66,443 → 43450 [ACK] Seq=465723 Ack=2959 Win=523936 Len=0 TSval=3799368912 TSecr=3751133672,github
8.486389200,185.199.110.154,172.28.0.2,TLSv1.3,195,Application Data,github
8.486447129,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=465852 Win=564352 Len=0 TSval=3751133677 TSecr=3799368916,github
8.486529844,185.199.110.154,172.28.0.2,TCP,1514,[TCP segment of a reassembled PDU],github
8.486535925,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=467300 Win=567296 Len=0 TSval=3751133677 TSecr=3799368916,github
8.486549751,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=467300 Ack=2959 Win=524288 Len=1448 TSval=3799368916 TSecr=3751133672 [TCP segment of a reassembled PDU],github
8.486554560,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=468748 Win=570112 Len=0 TSval=3751133677 TSecr=3799368916,github
8.486584747,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=468748 Ack=2959 Win=524288 Len=1448 TSval=3799368916 TSecr=3751133672 [TCP segment of a reassembled PDU],github
8.486606628,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=470196 Win=573056 Len=0 TSval=3751133677 TSecr=3799368916,github
8.486622087,185.199.110.154,172.28.0.2,TCP,1290,"443 → 43450 [PSH, ACK] Seq=470196 Ack=2959 Win=524288 Len=1224 TSval=3799368916 TSecr=3751133672 [TCP segment of a reassembled PDU]",github
8.486626294,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=471420 Win=575872 Len=0 TSval=3751133677 TSecr=3799368916,github
8.488057672,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=471420 Ack=2959 Win=524288 Len=1448 TSval=3799368918 TSecr=3751133672 [TCP segment of a reassembled PDU],github
8.488068402,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=472868 Win=578816 Len=0 TSval=3751133678 TSecr=3799368918,github
8.488137923,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=472868 Ack=2959 Win=524288 Len=1448 TSval=3799368918 TSecr=3751133672 [TCP segment of a reassembled PDU],github
8.488142652,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=474316 Win=581760 Len=0 TSval=3751133678 TSecr=3799368918,github
8.488152710,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=474316 Ack=2959 Win=524288 Len=1448 TSval=3799368918 TSecr=3751133672 [TCP segment of a reassembled PDU],github
8.488155426,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=475764 Win=584576 Len=0 TSval=3751133678 TSecr=3799368918,github
8.488161737,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=475764 Ack=2959 Win=524288 Len=1448 TSval=3799368918 TSecr=3751133672 [TCP segment of a reassembled PDU],github
8.488166276,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=477212 Ack=2959 Win=524288 Len=1448 TSval=3799368918 TSecr=3751133672 [TCP segment of a reassembled PDU],github
8.488170684,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=478660 Ack=2959 Win=524288 Len=1448 TSval=3799368918 TSecr=3751133677 [TCP segment of a reassembled PDU],github
8.488174521,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=480108 Ack=2959 Win=524288 Len=1448 TSval=3799368919 TSecr=3751133677 [TCP segment of a reassembled PDU],github
8.488175959,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=477212 Win=587520 Len=0 TSval=3751133678 TSecr=3799368918,github
8.488179661,185.199.110.154,172.28.0.2,TLSv1.3,799,"Application Data, Application Data",github
8.488184761,185.199.110.154,172.28.0.2,TCP,1514,[TCP segment of a reassembled PDU],github
8.488188688,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=483737 Ack=2959 Win=524288 Len=1448 TSval=3799368919 TSecr=3751133677 [TCP segment of a reassembled PDU],github
8.488195050,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=485185 Ack=2959 Win=524288 Len=1448 TSval=3799368919 TSecr=3751133677 [TCP segment of a reassembled PDU],github
8.488201201,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=486633 Ack=2959 Win=524288 Len=1448 TSval=3799368919 TSecr=3751133677 [TCP segment of a reassembled PDU],github
8.488223528,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=478660 Win=590464 Len=0 TSval=3751133678 TSecr=3799368918,github
8.488229164,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=488081 Ack=2959 Win=524288 Len=1448 TSval=3799368919 TSecr=3751133677 [TCP segment of a reassembled PDU],github
8.488234008,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=480108 Win=593280 Len=0 TSval=3751133678 TSecr=3799368918,github
8.488239619,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=481556 Win=596224 Len=0 TSval=3751133678 TSecr=3799368919,github
8.488240345,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=489529 Ack=2959 Win=524288 Len=1448 TSval=3799368919 TSecr=3751133677 [TCP segment of a reassembled PDU],github
8.488244608,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=482289 Win=599040 Len=0 TSval=3751133678 TSecr=3799368919,github
8.488247869,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=490977 Ack=2959 Win=524288 Len=1448 TSval=3799368919 TSecr=3751133677 [TCP segment of a reassembled PDU],github
8.488250068,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=483737 Win=601984 Len=0 TSval=3751133678 TSecr=3799368919,github
8.488254767,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=485185 Win=604928 Len=0 TSval=3751133679 TSecr=3799368919,github
8.488259125,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=486633 Win=607744 Len=0 TSval=3751133679 TSecr=3799368919,github
8.488264295,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=488081 Win=610688 Len=0 TSval=3751133679 TSecr=3799368919,github
8.488268783,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=489529 Win=613632 Len=0 TSval=3751133679 TSecr=3799368919,github
8.488272961,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=490977 Win=616448 Len=0 TSval=3751133679 TSecr=3799368919,github
8.488306784,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=492425 Win=619392 Len=0 TSval=3751133679 TSecr=3799368919,github
8.489855292,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=492425 Ack=2959 Win=524288 Len=1448 TSval=3799368920 TSecr=3751133678 [TCP segment of a reassembled PDU],github
8.489878666,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=493873 Win=622208 Len=0 TSval=3751133680 TSecr=3799368920,github
8.489967342,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=493873 Ack=2959 Win=524288 Len=1448 TSval=3799368920 TSecr=3751133678 [TCP segment of a reassembled PDU],github
8.489972732,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=495321 Win=625152 Len=0 TSval=3751133680 TSecr=3799368920,github
8.489983352,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=495321 Ack=2959 Win=524288 Len=1448 TSval=3799368920 TSecr=3751133678 [TCP segment of a reassembled PDU],github
8.490143622,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=496769 Win=628096 Len=0 TSval=3751133680 TSecr=3799368920,github
8.490159422,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=496769 Ack=2959 Win=524288 Len=1448 TSval=3799368920 TSecr=3751133678 [TCP segment of a reassembled PDU],github
8.490163900,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=498217 Win=630912 Len=0 TSval=3751133680 TSecr=3799368920,github
8.490171044,185.199.110.154,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
8.490173869,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=499665 Win=633856 Len=0 TSval=3751133680 TSecr=3799368920,github
8.490181433,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=499665 Ack=2959 Win=524288 Len=1448 TSval=3799368920 TSecr=3751133678 [TCP segment of a reassembled PDU],github
8.490188476,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=501113 Ack=2959 Win=524288 Len=1448 TSval=3799368920 TSecr=3751133678 [TCP segment of a reassembled PDU],github
8.490193265,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=502561 Ack=2959 Win=524288 Len=1448 TSval=3799368920 TSecr=3751133678 [TCP segment of a reassembled PDU],github
8.490198405,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=504009 Ack=2959 Win=524288 Len=1448 TSval=3799368920 TSecr=3751133678 [TCP segment of a reassembled PDU],github
8.490204787,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=505457 Ack=2959 Win=524288 Len=1448 TSval=3799368920 TSecr=3751133678 [TCP segment of a reassembled PDU],github
8.490209716,185.199.110.154,172.28.0.2,TCP,1514,443 → 43450 [ACK] Seq=506905 Ack=2959 Win=524288 Len=1448 TSval=3799368920 TSecr=3751133678 [TCP segment of a reassembled PDU],github
8.490214024,185.199.110.154,172.28.0.2,TLSv1.3,954,Application Data,github
8.490212301,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=501113 Win=636800 Len=0 TSval=3751133680 TSecr=3799368920,github
8.490280819,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=502561 Win=639616 Len=0 TSval=3751133681 TSecr=3799368920,github
8.490289876,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=504009 Win=642560 Len=0 TSval=3751133681 TSecr=3799368920,github
8.490294215,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=505457 Win=645376 Len=0 TSval=3751133681 TSecr=3799368920,github
8.490298162,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=506905 Win=648320 Len=0 TSval=3751133681 TSecr=3799368920,github
8.490302230,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=508353 Win=651264 Len=0 TSval=3751133681 TSecr=3799368920,github
8.490306007,172.28.0.2,185.199.110.154,TCP,66,43450 → 443 [ACK] Seq=2959 Ack=509241 Win=654080 Len=0 TSval=3751133681 TSecr=3799368920,github
