time,source,dest,protocol,size,description,website
1.203300728,172.28.0.2,192.168.65.7,DNS,76,Standard query 0x18aa A www.facebook.com,facebook
1.245121573,192.168.65.7,172.28.0.2,DNS,176,Standard query response 0x18aa A www.facebook.com CNAME star-mini.c10r.facebook.com A 157.240.229.35,facebook
1.245816080,172.28.0.2,157.240.229.35,TCP,74,47864 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1154248312 TSecr=0 WS=128,facebook
1.247999342,157.240.229.35,172.28.0.2,TCP,74,"443 → 47864 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=3948657346 TSecr=1154248312 WS=32",facebook
1.248058794,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1154248314 TSecr=3948657346,facebook
1.249135151,172.28.0.2,157.240.229.35,TLSv1,730,Client Hello,facebook
1.250320403,157.240.229.35,172.28.0.2,TCP,66,443 → 47864 [ACK] Seq=1 Ack=665 Win=523616 Len=0 TSval=3948657348 TSecr=1154248315,facebook
1.290521837,157.240.229.35,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",facebook
1.290575538,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=665 Ack=1449 Win=64128 Len=0 TSval=1154248357 TSecr=3948657388,facebook
1.290639067,157.240.229.35,172.28.0.2,TLSv1.3,1402,Application Data [TCP segment of a reassembled PDU],facebook
1.290646421,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=665 Ack=2785 Win=63232 Len=0 TSval=1154248357 TSecr=3948657388,facebook
1.290661459,157.240.229.35,172.28.0.2,TLSv1.3,604,Application Data,facebook
1.290665737,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=665 Ack=3323 Win=62720 Len=0 TSval=1154248357 TSecr=3948657388,facebook
1.294943155,172.28.0.2,192.168.65.7,DNS,77,Standard query 0x06d6 A ocsp.digicert.com,facebook
1.295479490,172.28.0.2,192.168.65.7,DNS,77,Standard query 0xd849 A ocsp.digicert.com,facebook
1.297880175,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0xd849 A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,facebook
1.298164913,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0x06d6 A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,facebook
1.298595691,172.28.0.2,192.229.211.108,TCP,74,54774 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2055951834 TSecr=0 WS=128,facebook
1.301577851,192.229.211.108,172.28.0.2,TCP,74,"80 → 54774 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=139559517 TSecr=2055951834 WS=32",facebook
1.301643564,172.28.0.2,192.229.211.108,TCP,66,54774 → 80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2055951837 TSecr=139559517,facebook
1.301911529,172.28.0.2,192.229.211.108,OCSP,482,Request,facebook
1.303136452,192.229.211.108,172.28.0.2,TCP,66,80 → 54774 [ACK] Seq=1 Ack=417 Win=28768 Len=0 TSval=139559518 TSecr=2055951837,facebook
1.335030084,192.229.211.108,172.28.0.2,OCSP,822,Response,facebook
1.335111567,172.28.0.2,192.229.211.108,TCP,66,54774 → 80 [ACK] Seq=417 Ack=757 Win=64128 Len=0 TSval=2055951870 TSecr=139559550,facebook
1.335210903,192.229.211.108,172.28.0.2,TCP,66,"80 → 54774 [FIN, ACK] Seq=757 Ack=417 Win=524288 Len=0 TSval=139559550 TSecr=2055951837",facebook
1.335422881,172.28.0.2,192.229.211.108,TCP,66,"54774 → 80 [FIN, ACK] Seq=417 Ack=758 Win=64128 Len=0 TSval=2055951871 TSecr=139559550",facebook
1.336225114,172.28.0.2,157.240.229.35,TLSv1.3,130,"Change Cipher Spec, Application Data",facebook
1.336626767,172.28.0.2,157.240.229.35,TLSv1.3,236,Application Data,facebook
1.337149321,192.229.211.108,172.28.0.2,TCP,66,80 → 54774 [ACK] Seq=758 Ack=418 Win=524256 Len=0 TSval=139559552 TSecr=2055951870,facebook
1.337681795,157.240.229.35,172.28.0.2,TCP,66,443 → 47864 [ACK] Seq=3323 Ack=729 Win=524224 Len=0 TSval=3948657436 TSecr=1154248403,facebook
1.337720678,157.240.229.35,172.28.0.2,TCP,66,443 → 47864 [ACK] Seq=3323 Ack=899 Win=524032 Len=0 TSval=3948657436 TSecr=1154248403,facebook
1.352849896,157.240.229.35,172.28.0.2,TLSv1.3,237,Application Data,facebook
1.352914257,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=899 Ack=3494 Win=64128 Len=0 TSval=1154248419 TSecr=3948657451,facebook
1.352976994,157.240.229.35,172.28.0.2,TLSv1.3,171,"Application Data, Application Data",facebook
1.352981543,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=899 Ack=3599 Win=64128 Len=0 TSval=1154248419 TSecr=3948657451,facebook
1.353220871,172.28.0.2,157.240.229.35,TLSv1.3,97,Application Data,facebook
1.354371934,157.240.229.35,172.28.0.2,TCP,66,443 → 47864 [ACK] Seq=3599 Ack=930 Win=524256 Len=0 TSval=3948657452 TSecr=1154248420,facebook
1.907886568,172.28.0.2,157.240.229.35,TLSv1.3,534,Application Data,facebook
1.909066269,172.28.0.2,157.240.229.35,QUIC,1399,"Initial, DCID=e13a9ba95c475971, SCID=b49427, PKN: 0, CRYPTO",facebook
1.909466329,157.240.229.35,172.28.0.2,TCP,66,443 → 47864 [ACK] Seq=3599 Ack=1398 Win=523776 Len=0 TSval=3948658007 TSecr=1154248974,facebook
1.915735750,172.28.0.2,192.168.65.7,DNS,72,Standard query 0x0a24 A facebook.com,facebook
1.915735800,172.28.0.2,192.168.65.7,DNS,79,Standard query 0x1c7a A static.xx.fbcdn.net,facebook
1.926015459,157.240.229.35,172.28.0.2,TLSv1.3,101,Application Data,facebook
1.926064741,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=3634 Win=64128 Len=0 TSval=1154248992 TSecr=3948658024,facebook
1.931515889,157.240.229.35,172.28.0.2,QUIC,1274,"Initial, DCID=b49427, SCID=b52101021363b511, PKN: 1070385, CRYPTO, ACK, PADDING",facebook
1.931570862,157.240.229.35,172.28.0.2,QUIC,1274,"Handshake, DCID=b49427, SCID=b52101021363b511",facebook
1.931578436,157.240.229.35,172.28.0.2,QUIC,1274,"Handshake, DCID=b49427, SCID=b52101021363b511",facebook
1.931584668,157.240.229.35,172.28.0.2,QUIC,948,"Handshake, DCID=b49427, SCID=b52101021363b511",facebook
1.931590970,157.240.229.35,172.28.0.2,QUIC,122,"Protected Payload (KP0), DCID=b49427",facebook
1.933154140,172.28.0.2,157.240.229.35,QUIC,88,"Handshake, DCID=b52101021363b511, SCID=b49427",facebook
1.936312841,172.28.0.2,192.168.65.7,DNS,77,Standard query 0x1247 A ocsp.digicert.com,facebook
1.937009035,172.28.0.2,192.168.65.7,DNS,77,Standard query 0x2a43 A ocsp.digicert.com,facebook
1.938822675,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0x2a43 A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,facebook
1.939052195,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0x1247 A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,facebook
1.939383286,172.28.0.2,192.229.211.108,TCP,74,54776 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2055952475 TSecr=0 WS=128,facebook
1.941834300,192.229.211.108,172.28.0.2,TCP,74,"80 → 54776 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=139560157 TSecr=2055952475 WS=32",facebook
1.941908820,172.28.0.2,192.229.211.108,TCP,66,54776 → 80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2055952477 TSecr=139560157,facebook
1.942156659,172.28.0.2,192.229.211.108,OCSP,482,Request,facebook
1.943180223,192.229.211.108,172.28.0.2,TCP,66,80 → 54776 [ACK] Seq=1 Ack=417 Win=28768 Len=0 TSval=139560159 TSecr=2055952477,facebook
1.953309079,192.168.65.7,172.28.0.2,DNS,100,Standard query response 0x0a24 A facebook.com A 31.13.66.35,facebook
1.982181498,192.168.65.7,172.28.0.2,DNS,170,Standard query response 0x1c7a A static.xx.fbcdn.net CNAME scontent.xx.fbcdn.net A 31.13.66.19,facebook
1.983054096,192.229.211.108,172.28.0.2,OCSP,822,Response,facebook
1.983111483,172.28.0.2,192.229.211.108,TCP,66,54776 → 80 [ACK] Seq=417 Ack=757 Win=64128 Len=0 TSval=2055952518 TSecr=139560198,facebook
1.983180493,192.229.211.108,172.28.0.2,TCP,66,"80 → 54776 [FIN, ACK] Seq=757 Ack=417 Win=524288 Len=0 TSval=139560198 TSecr=2055952477",facebook
1.983380209,172.28.0.2,192.229.211.108,TCP,66,"54776 → 80 [FIN, ACK] Seq=417 Ack=758 Win=64128 Len=0 TSval=2055952519 TSecr=139560198",facebook
1.984492920,192.229.211.108,172.28.0.2,TCP,66,80 → 54776 [ACK] Seq=758 Ack=418 Win=524256 Len=0 TSval=139560200 TSecr=2055952518,facebook
1.984916574,172.28.0.2,157.240.229.35,QUIC,176,"Protected Payload (KP0), DCID=b52101021363b511",facebook
1.985017944,172.28.0.2,157.240.229.35,QUIC,112,"Protected Payload (KP0), DCID=b52101021363b511",facebook
1.990395785,157.240.229.35,172.28.0.2,QUIC,101,"Protected Payload (KP0), DCID=b49427",facebook
1.990646645,172.28.0.2,157.240.229.35,QUIC,78,"Protected Payload (KP0), DCID=b52101021363b511",facebook
2.001435763,157.240.229.35,172.28.0.2,QUIC,84,"Handshake, DCID=b49427, SCID=b52101021363b511",facebook
2.001495385,157.240.229.35,172.28.0.2,QUIC,154,"Protected Payload (KP0), DCID=b49427",facebook
2.001517256,157.240.229.35,172.28.0.2,QUIC,314,"Protected Payload (KP0), DCID=b49427",facebook
2.002122175,172.28.0.2,157.240.229.35,QUIC,76,"Protected Payload (KP0), DCID=b52101021363b511",facebook
2.053285997,157.240.229.35,172.28.0.2,TCP,1514,[TCP segment of a reassembled PDU],facebook
2.053307748,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=5082 Win=64128 Len=0 TSval=1154249120 TSecr=3948658151,facebook
2.053385133,157.240.229.35,172.28.0.2,TCP,1514,443 → 47864 [ACK] Seq=5082 Ack=1398 Win=524288 Len=1448 TSval=3948658152 TSecr=1154248992 [TCP segment of a reassembled PDU],facebook
2.053391976,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=6530 Win=63232 Len=0 TSval=1154249120 TSecr=3948658152,facebook
2.053400923,157.240.229.35,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],facebook
2.053403578,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=7978 Win=62080 Len=0 TSval=1154249120 TSecr=3948658152,facebook
2.053410230,157.240.229.35,172.28.0.2,TLSv1.3,1290,Application Data [TCP segment of a reassembled PDU],facebook
2.053413116,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=9202 Win=60928 Len=0 TSval=1154249120 TSecr=3948658152,facebook
2.055901575,157.240.229.35,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],facebook
2.055926351,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=10650 Win=64128 Len=0 TSval=1154249122 TSecr=3948658154,facebook
2.056005710,157.240.229.35,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],facebook
2.056010639,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=12098 Win=63232 Len=0 TSval=1154249122 TSecr=3948658154,facebook
2.056020448,157.240.229.35,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],facebook
2.056022952,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=13546 Win=62080 Len=0 TSval=1154249122 TSecr=3948658154,facebook
2.056030076,157.240.229.35,172.28.0.2,TLSv1.3,1290,Application Data [TCP segment of a reassembled PDU],facebook
2.056040631,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=14770 Win=60928 Len=0 TSval=1154249122 TSecr=3948658154,facebook
2.059584083,157.240.229.35,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],facebook
2.059607066,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=16218 Win=64128 Len=0 TSval=1154249126 TSecr=3948658158,facebook
2.059695511,157.240.229.35,172.28.0.2,TCP,1402,"443 → 47864 [PSH, ACK] Seq=16218 Ack=1398 Win=524288 Len=1336 TSval=3948658158 TSecr=1154249122 [TCP segment of a reassembled PDU]",facebook
2.059700711,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=17554 Win=63232 Len=0 TSval=1154249126 TSecr=3948658158,facebook
2.071710232,157.240.229.35,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],facebook
2.071725651,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=19002 Win=64128 Len=0 TSval=1154249138 TSecr=3948658170,facebook
2.071798898,157.240.229.35,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],facebook
2.071803837,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=20450 Win=63232 Len=0 TSval=1154249138 TSecr=3948658170,facebook
2.071813365,157.240.229.35,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],facebook
2.071818605,157.240.229.35,172.28.0.2,TLSv1.3,1290,Application Data [TCP segment of a reassembled PDU],facebook
2.071832181,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=21898 Win=61824 Len=0 TSval=1154249138 TSecr=3948658170,facebook
2.071863720,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=23122 Win=60672 Len=0 TSval=1154249138 TSecr=3948658170,facebook
2.073693660,157.240.229.35,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],facebook
2.073704630,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=24570 Win=64128 Len=0 TSval=1154249140 TSecr=3948658172,facebook
2.073795681,157.240.229.35,172.28.0.2,TLSv1.3,1402,Application Data [TCP segment of a reassembled PDU],facebook
2.073871518,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=25906 Win=64128 Len=0 TSval=1154249140 TSecr=3948658172,facebook
2.074148084,157.240.229.35,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],facebook
2.074188921,157.240.229.35,172.28.0.2,TLSv1.3,1135,"Application Data, Application Data, Application Data",facebook
2.074264695,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1398 Ack=28423 Win=63232 Len=0 TSval=1154249141 TSecr=3948658172,facebook
2.074580838,172.28.0.2,157.240.229.35,TLSv1.3,105,Application Data,facebook
2.074733123,172.28.0.2,157.240.229.35,TLSv1.3,90,Application Data,facebook
2.074803134,172.28.0.2,157.240.229.35,TCP,66,"47864 → 443 [FIN, ACK] Seq=1461 Ack=28423 Win=64128 Len=0 TSval=1154249141 TSecr=3948658172",facebook
2.076031171,157.240.229.35,172.28.0.2,TCP,66,443 → 47864 [ACK] Seq=28423 Ack=1437 Win=524224 Len=0 TSval=3948658174 TSecr=1154249141,facebook
2.076053032,157.240.229.35,172.28.0.2,TCP,66,443 → 47864 [ACK] Seq=28423 Ack=1462 Win=524224 Len=0 TSval=3948658174 TSecr=1154249141,facebook
2.076069613,157.240.229.35,172.28.0.2,TCP,66,"443 → 47864 [FIN, ACK] Seq=28423 Ack=1462 Win=524288 Len=0 TSval=3948658174 TSecr=1154249141",facebook
2.076084231,172.28.0.2,157.240.229.35,TCP,66,47864 → 443 [ACK] Seq=1462 Ack=28424 Win=64128 Len=0 TSval=1154249142 TSecr=3948658174,facebook
2.104159791,172.28.0.2,192.168.65.7,DNS,79,Standard query 0x7703 A static.xx.fbcdn.net,facebook
2.106582087,192.168.65.7,172.28.0.2,DNS,170,Standard query response 0x7703 A static.xx.fbcdn.net CNAME scontent.xx.fbcdn.net A 31.13.66.19,facebook
2.107847363,172.28.0.2,192.168.65.7,DNS,72,Standard query 0x89ff A facebook.com,facebook
2.109097742,172.28.0.2,31.13.66.19,QUIC,1399,"Initial, DCID=1fd54b6672dbbec019bdf405, SCID=46f5ed, PKN: 0, CRYPTO",facebook
2.110354157,172.28.0.2,31.13.66.19,QUIC,1399,"Initial, DCID=253d14fbdbde0d6341, SCID=57e92f, PKN: 0, CRYPTO",facebook
2.110533102,192.168.65.7,172.28.0.2,DNS,100,Standard query response 0x89ff A facebook.com A 31.13.66.35,facebook
2.112980269,172.28.0.2,31.13.66.35,QUIC,1399,"Initial, DCID=1a3401d310aeb0f6, SCID=6a1644, PKN: 0, CRYPTO",facebook
2.147600312,31.13.66.19,172.28.0.2,QUIC,1274,"Initial, DCID=46f5ed, SCID=b52401081934c050, PKN: 1384015, CRYPTO, ACK, PADDING",facebook
2.147656978,31.13.66.19,172.28.0.2,QUIC,1274,"Handshake, DCID=46f5ed, SCID=b52401081934c050",facebook
2.147662989,31.13.66.19,172.28.0.2,QUIC,1274,"Handshake, DCID=46f5ed, SCID=b52401081934c050",facebook
2.147667348,31.13.66.19,172.28.0.2,QUIC,952,"Handshake, DCID=46f5ed, SCID=b52401081934c050",facebook
2.147672237,31.13.66.19,172.28.0.2,QUIC,122,"Protected Payload (KP0), DCID=46f5ed",facebook
2.149164784,172.28.0.2,31.13.66.19,QUIC,88,"Handshake, DCID=b52401081934c050, SCID=46f5ed",facebook
2.151823247,172.28.0.2,31.13.66.19,QUIC,176,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.151928244,172.28.0.2,31.13.66.19,QUIC,110,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.159894086,31.13.66.19,172.28.0.2,QUIC,1274,"Initial, DCID=57e92f, SCID=b82400370ddf15bb, PKN: 7692136, CRYPTO, ACK, PADDING",facebook
2.159946133,31.13.66.19,172.28.0.2,QUIC,1274,"Handshake, DCID=57e92f, SCID=b82400370ddf15bb",facebook
2.159952094,31.13.66.19,172.28.0.2,QUIC,1274,"Handshake, DCID=57e92f, SCID=b82400370ddf15bb",facebook
2.159956933,31.13.66.19,172.28.0.2,QUIC,948,"Handshake, DCID=57e92f, SCID=b82400370ddf15bb",facebook
2.159962113,31.13.66.19,172.28.0.2,QUIC,122,"Protected Payload (KP0), DCID=57e92f",facebook
2.161229519,172.28.0.2,31.13.66.19,QUIC,88,"Handshake, DCID=b82400370ddf15bb, SCID=57e92f",facebook
2.162544694,31.13.66.35,172.28.0.2,QUIC,1274,"Initial, DCID=6a1644, SCID=a22100650f24537f, PKN: 7540756, CRYPTO, ACK, PADDING",facebook
2.162555955,31.13.66.35,172.28.0.2,QUIC,1274,"Handshake, DCID=6a1644, SCID=a22100650f24537f",facebook
2.162560083,31.13.66.35,172.28.0.2,QUIC,1274,"Handshake, DCID=6a1644, SCID=a22100650f24537f",facebook
2.162564391,31.13.66.35,172.28.0.2,QUIC,948,"Handshake, DCID=6a1644, SCID=a22100650f24537f",facebook
2.162630034,31.13.66.35,172.28.0.2,QUIC,122,"Protected Payload (KP0), DCID=6a1644",facebook
2.163843589,172.28.0.2,31.13.66.35,QUIC,88,"Handshake, DCID=a22100650f24537f, SCID=6a1644",facebook
2.164299473,172.28.0.2,31.13.66.19,QUIC,176,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
2.164350729,172.28.0.2,31.13.66.19,QUIC,111,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
2.166297027,172.28.0.2,31.13.66.35,QUIC,176,"Protected Payload (KP0), DCID=a22100650f24537f",facebook
2.166376406,172.28.0.2,31.13.66.35,QUIC,108,"Protected Payload (KP0), DCID=a22100650f24537f",facebook
2.166601388,172.28.0.2,31.13.66.35,QUIC,417,"Protected Payload (KP0), DCID=a22100650f24537f",facebook
2.166830688,31.13.66.19,172.28.0.2,QUIC,84,"Handshake, DCID=46f5ed, SCID=b52401081934c050",facebook
2.167171577,31.13.66.19,172.28.0.2,QUIC,154,"Protected Payload (KP0), DCID=46f5ed",facebook
2.167204719,31.13.66.19,172.28.0.2,QUIC,314,"Protected Payload (KP0), DCID=46f5ed",facebook
2.167511243,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.180408679,31.13.66.19,172.28.0.2,QUIC,84,"Handshake, DCID=57e92f, SCID=b82400370ddf15bb",facebook
2.180457049,31.13.66.19,172.28.0.2,QUIC,154,"Protected Payload (KP0), DCID=57e92f",facebook
2.180462560,31.13.66.19,172.28.0.2,QUIC,314,"Protected Payload (KP0), DCID=57e92f",facebook
2.180949703,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
2.181529740,31.13.66.35,172.28.0.2,QUIC,85,"Handshake, DCID=6a1644, SCID=a22100650f24537f",facebook
2.181573442,31.13.66.35,172.28.0.2,QUIC,154,"Protected Payload (KP0), DCID=6a1644",facebook
2.181578802,31.13.66.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=6a1644",facebook
2.181874887,172.28.0.2,31.13.66.35,QUIC,76,"Protected Payload (KP0), DCID=a22100650f24537f",facebook
2.182365627,31.13.66.35,172.28.0.2,QUIC,314,"Protected Payload (KP0), DCID=6a1644",facebook
2.201935421,172.28.0.2,31.13.66.35,QUIC,77,"Protected Payload (KP0), DCID=a22100650f24537f",facebook
2.202249921,172.28.0.2,31.13.66.19,QUIC,367,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
2.202429066,172.28.0.2,31.13.66.19,QUIC,72,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
2.217655855,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
2.217702343,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
2.217707412,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
2.217850891,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
2.224545349,31.13.66.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=6a1644",facebook
2.224584733,31.13.66.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=6a1644",facebook
2.224591225,31.13.66.35,172.28.0.2,QUIC,730,"Protected Payload (KP0), DCID=6a1644",facebook
2.225103806,172.28.0.2,31.13.66.35,QUIC,83,"Protected Payload (KP0), DCID=a22100650f24537f",facebook
2.252537598,31.13.66.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=6a1644",facebook
2.266249079,172.28.0.2,31.13.66.19,QUIC,246,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
2.266394863,172.28.0.2,31.13.66.19,QUIC,72,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
2.287368095,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
2.287440060,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
2.287447755,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
2.287911900,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
2.369915143,172.28.0.2,31.13.66.19,QUIC,308,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.370084160,172.28.0.2,31.13.66.19,QUIC,72,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.372919094,172.28.0.2,31.13.66.19,QUIC,254,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.373710998,172.28.0.2,31.13.66.19,QUIC,72,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.386525458,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.386575281,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.386580932,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.386889320,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.390748083,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.390799239,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.390804539,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.390976571,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.395761490,172.28.0.2,31.13.66.19,QUIC,254,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.395958399,172.28.0.2,31.13.66.19,QUIC,253,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.397326263,172.28.0.2,31.13.66.19,QUIC,254,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.401992029,172.28.0.2,31.13.66.19,QUIC,72,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.402122443,172.28.0.2,31.13.66.19,QUIC,72,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.402423528,172.28.0.2,31.13.66.19,QUIC,72,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.412682798,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.414258962,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.414369770,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.414623365,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.415495370,31.13.66.19,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=46f5ed",facebook
2.415591961,31.13.66.19,172.28.0.2,QUIC,122,"Protected Payload (KP0), DCID=46f5ed",facebook
2.415599084,31.13.66.19,172.28.0.2,QUIC,474,"Protected Payload (KP0), DCID=46f5ed",facebook
2.415604294,31.13.66.19,172.28.0.2,QUIC,602,"Protected Payload (KP0), DCID=46f5ed",facebook
2.415955793,172.28.0.2,31.13.66.19,QUIC,82,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.416113483,31.13.66.19,172.28.0.2,QUIC,858,"Protected Payload (KP0), DCID=46f5ed",facebook
2.419351127,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
